utc_time,equity_usd
2023-09-09 00:00,5000.0
2023-09-09 00:10,5000.0
2023-09-09 00:10,4997.753369945082
2023-09-09 00:15,4997.753369945082
2023-09-09 00:20,4997.753369945082
2023-09-09 00:20,4997.753369945082
2023-09-09 00:35,4997.753369945082
2023-09-09 00:40,4997.753369945082
2023-09-09 00:40,4997.753369945082
2023-09-09 00:45,4997.753369945082
2023-09-09 00:55,4997.40969087901
2023-09-09 01:00,4997.40969087901
2023-09-09 01:05,4997.40969087901
2023-09-09 01:20,4997.40969087901
2023-09-09 01:30,4997.40969087901
2023-09-09 01:40,4997.40969087901
2023-09-09 01:50,4997.40969087901
2023-09-09 02:00,4997.40969087901
2023-09-09 02:15,4997.40969087901
2023-09-09 02:20,4997.40969087901
2023-09-09 02:25,4997.40969087901
2023-09-09 02:25,4997.40969087901
2023-09-09 02:35,4997.40969087901
2023-09-09 02:35,4997.40969087901
2023-09-09 02:40,4997.40969087901
2023-09-09 03:05,5007.376383795119
2023-09-09 03:05,5007.376383795119
2023-09-09 03:10,5005.118705736515
2023-09-09 03:20,5004.053575234953
2023-09-09 03:30,5002.695417644985
2023-09-09 03:30,5002.695417644985
2023-09-09 03:30,5002.695417644985
2023-09-09 03:35,5003.851686944552
2023-09-09 03:45,5003.851686944552
2023-09-09 03:50,5003.163431409095
2023-09-09 03:50,5003.163431409095
2023-09-09 03:50,5003.163431409095
2023-09-09 04:25,5001.961278407165
2023-09-09 04:40,5002.970719859168
2023-09-09 04:50,5003.099194225786
2023-09-09 05:05,5003.787449761243
2023-09-09 05:10,5002.603650240258
2023-09-09 05:20,5003.759919539825
2023-09-09 05:35,5003.833333463606
2023-09-09 05:45,5003.833333463606
2023-09-09 05:45,5003.833333463606
2023-09-09 05:50,5003.833333463606
2023-09-09 05:50,5003.833333463606
2023-09-09 05:50,5003.833333463606
2023-09-09 06:00,5001.759390116764
2023-09-09 06:35,5001.759390116764
2023-09-09 06:45,5001.759390116764
2023-09-09 06:50,5001.759390116764
2023-09-09 06:50,5001.759390116764
2023-09-09 06:55,5004.292170487244
2023-09-09 07:00,5002.044478410652
2023-09-09 07:00,5002.044478410652
2023-09-09 07:05,5002.044478410652
2023-09-09 07:05,5002.044478410652
2023-09-09 07:05,4999.796929718405
2023-09-09 07:30,4999.557994015196
2023-09-09 07:35,4999.557994015196
2023-09-09 07:40,4999.557994015196
2023-09-09 07:45,4999.557994015196
2023-09-09 08:15,5000.035865421616
2023-09-09 08:45,5000.035865421616
2023-09-09 08:45,5000.035865421616
2023-09-09 08:45,5000.035865421616
2023-09-09 08:45,5000.035865421616
2023-09-09 08:45,5000.035865421616
2023-09-09 08:50,5000.035865421616
2023-09-09 08:55,5000.035865421616
2023-09-09 09:00,5000.035865421616
2023-09-09 09:15,5000.035865421616
2023-09-09 09:30,5000.035865421616
2023-09-09 09:35,5000.035865421616
2023-09-09 09:50,5000.991608234456
2023-09-09 09:55,4998.745636482065
2023-09-09 10:00,4998.745636482065
2023-09-09 10:25,4998.745636482065
2023-09-09 10:35,4998.84166226299
2023-09-09 10:35,4998.84166226299
2023-09-09 10:35,4998.84166226299
2023-09-09 10:40,4996.595452003291
2023-09-09 10:55,4996.112596836095
2023-09-09 11:00,4996.112596836095
2023-09-09 11:10,4996.112596836095
2023-09-09 11:20,4996.112596836095
2023-09-09 11:45,4996.112596836095
2023-09-09 11:50,4996.112596836095
2023-09-09 12:20,4996.112596836095
2023-09-09 12:40,4993.762936655094
2023-09-09 12:40,4993.762936655094
2023-09-09 13:00,4990.825861428842
2023-09-09 13:00,4990.825861428842
2023-09-09 13:10,4990.825861428842
2023-09-09 13:15,4989.0636162930905
2023-09-09 13:30,4989.6510313383405
2023-09-09 13:30,4989.6510313383405
2023-09-09 13:40,4991.413276474092
2023-09-09 13:55,4991.413276474092
2023-09-09 14:00,4989.0636162930905
2023-09-09 14:00,4989.0636162930905
2023-09-09 14:35,4988.47620124784
2023-09-09 14:35,4988.47620124784
2023-09-09 14:45,4988.47620124784
2023-09-09 14:50,4990.2384463835915
2023-09-09 14:50,4990.2384463835915
2023-09-09 15:00,4990.2384463835915
2023-09-09 15:00,4990.2384463835915
2023-09-09 15:00,4990.2384463835915
2023-09-09 15:00,4990.2384463835915
2023-09-09 15:00,4990.2384463835915
2023-09-09 15:10,4990.825861428842
2023-09-09 15:10,4990.825861428842
2023-09-09 15:10,4990.825861428842
2023-09-09 15:15,4990.825861428842
2023-09-09 15:20,4991.413276474092
2023-09-09 15:30,4990.825861428842
2023-09-09 15:35,4990.2384463835915
2023-09-09 15:40,4990.2384463835915
2023-09-09 15:50,4990.2384463835915
2023-09-09 15:50,4990.2384463835915
2023-09-09 16:05,4990.2384463835915
2023-09-09 16:15,4986.713956112088
2023-09-09 16:20,4986.713956112088
2023-09-09 16:30,4990.825861428842
2023-09-09 16:30,4990.825861428842
2023-09-09 16:40,4990.825861428842
2023-09-09 16:45,4989.0636162930905
2023-09-09 16:50,4989.0636162930905
2023-09-09 17:00,4987.8887862025895
2023-09-09 17:00,4987.8887862025895
2023-09-09 17:20,4986.126541066838
2023-09-09 17:20,4986.126541066838
2023-09-09 17:30,4986.126541066838
2023-09-09 17:30,4986.126541066838
2023-09-09 17:35,4986.126541066838
2023-09-09 17:45,4986.126541066838
2023-09-09 17:50,4986.126541066838
2023-09-09 17:50,4986.126541066838
2023-09-09 17:55,4987.3013711573385
2023-09-09 18:10,4987.3013711573385
2023-09-09 18:20,4987.3013711573385
2023-09-09 18:20,4987.3013711573385
2023-09-09 18:25,4987.3013711573385
2023-09-09 18:30,4987.3013711573385
2023-09-09 18:50,4987.8887862025895
2023-09-09 19:00,4987.8887862025895
2023-09-09 19:05,4985.539126021587
2023-09-09 19:10,4985.539126021587
2023-09-09 19:20,4985.539126021587
2023-09-09 19:40,4985.539126021587
2023-09-09 20:10,4985.539126021587
2023-09-09 20:10,4985.539126021587
2023-09-09 20:10,4985.539126021587
2023-09-09 20:20,4985.539126021587
2023-09-09 20:20,4985.539126021587
2023-09-09 20:45,4985.539126021587
2023-09-09 20:55,4985.539126021587
2023-09-09 21:05,4986.126541066838
2023-09-09 21:10,4986.126541066838
2023-09-09 21:10,4986.126541066838
2023-09-09 21:15,4985.539126021587
2023-09-09 21:15,4985.539126021587
2023-09-09 21:20,4985.539126021587
2023-09-09 21:25,4985.539126021587
2023-09-09 21:35,4985.539126021587
2023-09-09 21:40,4985.539126021587
2023-09-09 22:05,4985.539126021587
2023-09-09 22:05,4985.539126021587
2023-09-09 22:10,4987.8887862025895
2023-09-09 22:10,4987.8887862025895
2023-09-09 22:10,4987.8887862025895
2023-09-09 22:15,4985.6567263376855
2023-09-09 22:15,4985.6567263376855
2023-09-09 22:25,4985.6567263376855
2023-09-09 22:30,4983.416541088707
2023-09-09 22:30,4983.416541088707
2023-09-09 23:00,4983.0642276108465
2023-09-09 23:25,4983.0642276108465
2023-09-09 23:25,4983.0642276108465
2023-09-09 23:30,4983.0642276108465
2023-09-09 23:40,4983.416541088707
2023-09-09 23:40,4983.416541088707
2023-09-09 23:45,4984.825795000151
2023-09-10 00:00,4984.825795000151
2023-09-10 00:00,4984.825795000151
2023-09-10 00:05,4984.825795000151
2023-09-10 00:10,4984.825795000151
2023-09-10 00:15,4984.825795000151
2023-09-10 00:15,4984.825795000151
2023-09-10 00:20,4972.494823275019
2023-09-10 00:20,4972.494823275019
2023-09-10 00:20,4972.494823275019
2023-09-10 00:20,4972.494823275019
2023-09-10 00:20,4972.494823275019
2023-09-10 01:00,4973.551763708602
2023-09-10 01:15,4973.551763708602
2023-09-10 01:15,4973.551763708602
2023-09-10 01:25,4974.256390664324
2023-09-10 01:55,4974.608704142185
2023-09-10 02:05,4974.608704142185
2023-09-10 02:10,4974.608704142185
2023-09-10 02:25,4973.904077186463
2023-09-10 02:30,4973.904077186463
2023-09-10 02:50,4973.904077186463
2023-09-10 02:55,4973.904077186463
2023-09-10 03:05,4973.904077186463
2023-09-10 03:15,4977.074898487211
2023-09-10 03:15,4977.074898487211
2023-09-10 03:20,4974.847566699816
2023-09-10 03:25,4972.612238287419
2023-09-10 03:25,4972.612238287419
2023-09-10 03:30,4972.139152909134
2023-09-10 03:35,4972.139152909134
2023-09-10 03:40,4972.612238287419
2023-09-10 03:40,4972.612238287419
2023-09-10 03:45,4972.612238287419
2023-09-10 03:50,4972.139152909134
2023-09-10 04:05,4968.827555261139
2023-09-10 04:05,4968.827555261139
2023-09-10 04:05,4968.827555261139
2023-09-10 04:10,4968.827555261139
2023-09-10 04:15,4966.462128369715
2023-09-10 04:20,4933.346151889769
2023-09-10 04:20,4933.346151889769
2023-09-10 04:20,4933.346151889769
2023-09-10 04:20,4933.346151889769
2023-09-10 04:20,4933.346151889769
2023-09-10 04:40,4944.227115590324
2023-09-10 04:40,4944.227115590324
2023-09-10 05:45,4941.388603320614
2023-09-10 05:50,4941.388603320614
2023-09-10 06:00,4946.592542481748
