utc_time,equity_usd
2023-02-21 04:35,5000.0
2023-02-21 04:35,4996.2556165751375
2023-02-21 04:55,5009.682908400236
2023-02-21 05:20,5004.800256827472
2023-02-21 05:20,5004.800256827472
2023-02-21 05:25,5006.020919720664
2023-02-21 06:00,5020.668874438952
2023-02-21 06:05,5016.8935341377455
2023-02-21 06:10,5013.1364995390395
2023-02-21 06:10,5013.1364995390395
2023-02-21 06:15,5013.1364995390395
2023-02-21 06:20,5019.094205632784
2023-02-21 06:35,5019.094205632784
2023-02-21 06:40,5019.094205632784
2023-02-21 06:40,5019.094205632784
2023-02-21 06:40,5019.094205632784
2023-02-21 06:40,5019.094205632784
2023-02-21 06:50,5019.094205632784
2023-02-21 06:50,5019.094205632784
2023-02-21 06:55,5019.094205632784
2023-02-21 06:55,5019.094205632784
2023-02-21 07:15,5017.341939134624
2023-02-21 07:45,5017.341939134624
2023-02-21 07:50,5017.341939134624
2023-02-21 07:50,5017.341939134624
2023-02-21 08:05,5017.341939134624
2023-02-21 08:05,5017.341939134624
2023-02-21 08:05,5017.341939134624
2023-02-21 08:05,5017.341939134624
2023-02-21 08:15,5017.341939134624
2023-02-21 08:20,5026.804178224689
2023-02-21 08:20,5026.804178224689
2023-02-21 08:20,5026.804178224689
2023-02-21 08:25,5023.032299925404
2023-02-21 08:30,5009.222444212481
2023-02-21 08:30,5009.222444212481
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:35,4990.0895246637865
2023-02-21 08:40,4975.877481905494
2023-02-21 08:40,4975.877481905494
2023-02-21 09:20,4960.048088034272
2023-02-21 09:20,4960.048088034272
2023-02-21 09:45,4960.048088034272
2023-02-21 09:45,4960.048088034272
2023-02-21 10:05,4970.096311969917
2023-02-21 10:05,4970.096311969917
2023-02-21 10:10,4980.385417986212
2023-02-21 10:10,4980.385417986212
2023-02-21 10:15,4980.385417986212
2023-02-21 10:15,4980.385417986212
2023-02-21 10:15,4980.385417986212
2023-02-21 10:25,4980.385417986212
2023-02-21 10:25,4980.385417986212
2023-02-21 10:30,4980.385417986212
2023-02-21 10:35,4980.385417986212
2023-02-21 10:35,4980.385417986212
2023-02-21 10:45,4980.385417986212
2023-02-21 10:55,4980.385417986212
2023-02-21 11:00,4978.286302711984
2023-02-21 11:05,4978.286302711984
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:10,4959.0501479858685
2023-02-21 11:20,4959.0501479858685
2023-02-21 11:35,4964.831317921446
2023-02-21 11:35,4964.831317921446
2023-02-21 11:35,4964.831317921446
2023-02-21 11:40,4964.831317921446
2023-02-21 11:45,4964.831317921446
2023-02-21 11:45,4964.831317921446
2023-02-21 11:45,4964.831317921446
2023-02-21 11:45,4964.831317921446
2023-02-21 11:50,4964.831317921446
2023-02-21 11:50,4964.831317921446
2023-02-21 11:50,4964.831317921446
2023-02-21 11:55,4950.619275163153
2023-02-21 12:05,4950.0686875502415
2023-02-21 12:05,4950.0686875502415
2023-02-21 12:15,4950.0686875502415
2023-02-21 12:20,4950.0686875502415
2023-02-21 12:30,4950.0686875502415
2023-02-21 12:30,4950.0686875502415
2023-02-21 12:45,4962.009556405272
2023-02-21 13:10,4962.009556405272
2023-02-21 13:25,4962.009556405272
2023-02-21 13:25,4962.009556405272
2023-02-21 13:40,4962.009556405272
2023-02-21 13:40,4962.009556405272
2023-02-21 13:45,4962.009556405272
2023-02-21 13:45,4962.009556405272
2023-02-21 13:45,4962.009556405272
2023-02-21 13:50,4937.749289711333
2023-02-21 13:50,4937.749289711333
2023-02-21 13:55,4916.895783872289
2023-02-21 13:55,4916.895783872289
2023-02-21 13:55,4916.895783872289
2023-02-21 14:00,4924.156658017567
2023-02-21 14:00,4924.156658017567
2023-02-21 14:00,4924.156658017567
2023-02-21 14:05,4924.156658017567
2023-02-21 14:20,4924.156658017567
2023-02-21 14:30,4924.156658017567
2023-02-21 14:30,4924.156658017567
2023-02-21 14:30,4924.156658017567
2023-02-21 14:35,4924.156658017567
2023-02-21 14:35,4924.156658017567
2023-02-21 14:35,4924.156658017567
2023-02-21 15:05,4949.862217195399
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:10,4928.802241001513
2023-02-21 15:15,4928.802241001513
2023-02-21 15:15,4928.802241001513
2023-02-21 15:15,4928.802241001513
2023-02-21 15:20,4934.755469566124
2023-02-21 15:25,4934.755469566124
2023-02-21 15:30,4934.755469566124
2023-02-21 15:55,4938.816053211351
2023-02-21 16:05,4938.816053211351
2023-02-21 16:05,4938.816053211351
2023-02-21 16:10,4938.816053211351
2023-02-21 16:15,4938.816053211351
2023-02-21 16:15,4938.816053211351
2023-02-21 16:15,4938.816053211351
2023-02-21 16:20,4938.816053211351
2023-02-21 16:20,4938.816053211351
2023-02-21 16:20,4938.816053211351
2023-02-21 16:25,4923.227541420778
2023-02-21 16:30,4913.007258856098
2023-02-21 16:30,4913.007258856098
2023-02-21 16:30,4913.007258856098
2023-02-21 16:30,4913.007258856098
2023-02-21 16:30,4913.007258856098
2023-02-21 16:55,4912.353436065764
2023-02-21 17:10,4912.353436065764
2023-02-21 17:20,4912.353436065764
2023-02-21 17:40,4936.372820679053
2023-02-21 17:40,4936.372820679053
2023-02-21 17:40,4936.372820679053
2023-02-21 17:40,4936.372820679053
2023-02-21 17:45,4932.740983428854
2023-02-21 17:45,4932.740983428854
2023-02-21 17:45,4932.740983428854
2023-02-21 17:50,4929.046968713355
2023-02-21 17:50,4929.046968713355
2023-02-21 17:50,4929.046968713355
2023-02-21 17:55,4929.046968713355
2023-02-21 17:55,4929.046968713355
2023-02-21 18:20,4938.155498148831
2023-02-21 18:30,4944.059174634787
2023-02-21 18:40,4944.059174634787
2023-02-21 18:45,4944.059174634787
2023-02-21 18:45,4944.059174634787
2023-02-21 18:45,4944.059174634787
2023-02-21 18:45,4944.059174634787
2023-02-21 19:25,4944.7338805188965
2023-02-21 19:40,4929.721674597465
2023-02-21 19:40,4929.721674597465
2023-02-21 19:40,4929.721674597465
2023-02-21 19:40,4929.721674597465
2023-02-21 20:20,4923.480645169453
2023-02-21 20:25,4923.480645169453
2023-02-21 20:25,4923.480645169453
2023-02-21 20:25,4923.480645169453
