utc_time,equity_usd
2025-11-25 18:50,5000.0
2025-11-25 18:55,4991.104080400504
2025-11-25 19:00,4976.271062191889
2025-11-25 19:00,4976.271062191889
2025-11-25 19:00,4976.271062191889
2025-11-25 19:00,4976.271062191889
2025-11-25 19:05,4963.873315629466
2025-11-25 19:05,4963.873315629466
2025-11-25 19:05,4963.873315629466
2025-11-25 19:05,4963.873315629466
2025-11-25 19:10,4964.120248768415
2025-11-25 19:10,4964.120248768415
2025-11-25 19:15,4955.511648648489
2025-11-25 19:15,4955.511648648489
2025-11-25 19:15,4955.511648648489
2025-11-25 19:25,4948.546431142951
2025-11-25 19:30,4962.281022630033
2025-11-25 19:35,4965.056891709257
2025-11-25 19:45,4975.751651106513
2025-11-25 19:55,4987.7321658134715
2025-11-25 20:05,4996.017198372014
2025-11-25 20:05,4996.017198372014
2025-11-25 20:05,4996.017198372014
2025-11-25 20:15,4998.844157066193
2025-11-25 20:15,4998.844157066193
2025-11-25 20:20,4993.990643645464
2025-11-25 20:20,4993.990643645464
2025-11-25 20:30,5002.871721711816
2025-11-25 20:30,5002.871721711816
2025-11-25 20:40,4999.108120076794
2025-11-25 20:45,5003.510341898754
2025-11-25 21:05,4994.297181335194
2025-11-25 21:20,4996.017198372014
2025-11-25 21:25,5003.348558118063
2025-11-25 21:30,5003.348558118063
2025-11-25 21:35,5003.348558118063
2025-11-25 21:40,5006.754532448399
2025-11-25 21:45,5003.000032399799
2025-11-25 21:45,5003.000032399799
2025-11-25 22:00,4963.135233190524
2025-11-25 22:00,4963.135233190524
2025-11-25 22:00,4963.135233190524
2025-11-25 22:05,4963.135233190524
2025-11-25 22:05,4963.135233190524
2025-11-25 22:05,4963.135233190524
2025-11-25 22:05,4963.135233190524
2025-11-25 22:10,4963.135233190524
2025-11-25 22:10,4963.135233190524
2025-11-25 22:20,4963.135233190524
2025-11-25 22:20,4963.135233190524
2025-11-25 22:35,4963.135233190524
2025-11-25 22:35,4963.135233190524
2025-11-25 22:35,4963.135233190524
2025-11-25 22:35,4963.135233190524
2025-11-25 22:40,4963.135233190524
2025-11-25 22:45,4963.135233190524
2025-11-25 22:55,5016.752515271245
2025-11-25 22:55,5016.752515271245
2025-11-25 22:55,5016.752515271245
2025-11-25 22:55,5016.752515271245
2025-11-25 22:55,5016.752515271245
2025-11-25 23:00,5012.985287364498
2025-11-25 23:05,5012.985287364498
2025-11-25 23:05,5012.985287364498
2025-11-25 23:10,5012.985287364498
2025-11-25 23:25,5012.985287364498
2025-11-25 23:30,5012.985287364498
2025-11-25 23:35,5012.985287364498
2025-11-26 00:15,5043.015927114278
2025-11-26 00:20,5051.017577850656
2025-11-26 00:25,5056.055654240228
